 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile
36 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/PVector.java 0.1721826405789239 0.827817359421076 0.8807046115398407 0.11929539 1.1959791662270172 0.4553777264281301 2.584962500721156 1.315172029168969 RE-616.txt PVector.java
37 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRouteInfo.java 0.1706297629307428 0.8293702370692572 0.7826153486967087 0.21738465 1.0628623312824594 0.4847633236767238 2.584962500721156 1.315172029168969 RE-616.txt FlightRouteInfo.java
39 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/PlanPool.java 0.1721527106535141 0.8278472893464859 0.812695100903511 0.1873049 1.1282630567304408 0.4698667285689096 3.4182958340544896 1.3698950906302023 RE-616.txt PlanPool.java
40 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DronologyConstants.java 0.2286396921252133 0.7713603078747867 0.8847650736570358 0.11523493 1.1786619546297277 0.4589973207522936 2.321928094887362 1.2877123795494492 RE-616.txt DronologyConstants.java
41 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractUAVMessage.java 0.149973517542673 0.8500264824573269 0.7642347514629364 0.23576525 1.074089444118651 0.4821392842221098 3.321928094887362 1.3680278410054494 RE-616.txt AbstractUAVMessage.java
42 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DelayTask.java 0.1407710944709396 0.8592289055290604 0.7145840525627136 0.28541595 1.0866027433689116 0.4792479081981155 2.75 1.3226647836567111 RE-616.txt DelayTask.java
43 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFInfoBox.java 0.1506425799750491 0.8493574200249508 0.7952478677034378 0.20475213 1.1552434879861762 0.463984698515147 3.584962500721156 1.3808397029224488 RE-616.txt AFInfoBox.java
44 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SynchronizationPoint.java 0.1889879344141818 0.8110120655858182 0.8585726618766785 0.14142734 1.1591179279904764 0.4631520988437695 2.807354922057604 1.3343545280186873 RE-616.txt SynchronizationPoint.java
45 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/WaypointTask.java 0.231854104757886 0.768145895242114 0.8952027186751366 0.10479728 1.172885265893132 0.4602175806042686 2.321928094887362 1.2877123795494492 RE-616.txt WaypointTask.java
46 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ModeChangeMessageTypeAdapter.java 0.1354754028389846 0.8645245971610154 0.6756744682788849 0.32432553 1.010689776797171 0.4973417637766582 3.4182958340544896 1.369895090630202 RE-616.txt ModeChangeMessageTypeAdapter.java
